1;IU0IU00137*BEH*OS;BEH;OS;;3;Calvin Klein Jeans;Аксессуары;Рюкзак;100% полиэстер;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;6;8909.418;;1;;2;
94;IB0IB00457*ZGT*10;ZGT;10;87;1;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;БАНГЛАДЕШ;;3181.935;;1;;2;
95;IG0IG00564*YAF*8;YAF;8;;2;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;БАНГЛАДЕШ;0;5091.096;;1;;2;
96;IG0IG00560*0GJ*8;0GJ;8;;2;Calvin Klein Jeans;Одежда;Футболка с длинным рукавом;94% Органический хлопок, 6% Эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;БАНГЛАДЕШ;5;5091.096;;1;;2;
97;IG0IG00560*0GJ*14;0GJ;14;96;2;Calvin Klein Jeans;Одежда;Футболка с длинным рукавом;94% Органический хлопок, 6% Эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;БАНГЛАДЕШ;;5091.096;;1;;2;
98;IG0IG00560*0GJ*16;0GJ;16;96;2;Calvin Klein Jeans;Одежда;Футболка с длинным рукавом;94% Органический хлопок, 6% Эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;БАНГЛАДЕШ;;5091.096;;1;;2;
99;IB0IB00456*C65*8;C65;8;;1;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;0;3181.935;;1;;2;
100;IB0IB00456*C65*12;C65;12;99;1;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;3181.935;;1;;2;
101;IB0IB00456*C65*14;C65;14;99;1;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;3181.935;;1;;2;
102;IB0IB00456*C65*16;C65;16;99;1;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;3181.935;;1;;2;
103;IG0IG00615*BEH*14;BEH;14;111;2;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;3181.935;;1;;2;
104;IG0IG00615*BEH*16;BEH;16;111;2;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;3181.935;;1;;2;
105;IB0IB00456*C65*10;C65;10;99;1;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;3181.935;;1;;2;
106;IG0IG00562*YAF*8;YAF;8;;2;Calvin Klein Jeans;Одежда;Футболка с длинным рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;5;5091.096;;1;;2;
107;IG0IG00562*YAF*10;YAF;10;106;2;Calvin Klein Jeans;Одежда;Футболка с длинным рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;5091.096;;1;;2;
108;IG0IG00562*YAF*12;YAF;12;106;2;Calvin Klein Jeans;Одежда;Футболка с длинным рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;5091.096;;1;;2;
109;IG0IG00562*YAF*14;YAF;14;106;2;Calvin Klein Jeans;Одежда;Футболка с длинным рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;5091.096;;1;;2;
110;IG0IG00562*YAF*16;YAF;16;106;2;Calvin Klein Jeans;Одежда;Футболка с длинным рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;5091.096;;1;;2;
111;IG0IG00615*BEH*8;BEH;8;;2;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;5;3181.935;;1;;2;
112;IG0IG00615*BEH*10;BEH;10;111;2;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;3181.935;;1;;2;
113;IG0IG00615*BEH*12;BEH;12;111;2;Calvin Klein Jeans;Одежда;Футболка с коротким рукавом;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ШРИ-ЛАНКА;;3181.935;;1;;2;
114;IB0IB00537*0GM*10;0GM;10;128;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;9545.805;;1;;2;
115;IB0IB00537*0GM*12;0GM;12;128;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;9545.805;;1;;2;
116;IB0IB00537*0GM*14;0GM;14;128;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;9545.805;;1;;2;
117;IB0IB00537*0GM*16;0GM;16;128;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;9545.805;;1;;2;
118;IB0IB00539*PZ2*12;PZ2;12;136;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;8909.418;;1;;2;
119;IB0IB00539*PZ2*14;PZ2;14;136;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;8909.418;;1;;2;
120;IB0IB00539*PZ2*16;PZ2;16;136;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;8909.418;;1;;2;
121;IB0IB00548*0GN*10;0GN;10;129;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
122;IB0IB00548*0GN*12;0GN;12;129;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
123;IB0IB00548*0GN*14;0GN;14;129;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
124;IB0IB00548*0GN*16;0GN;16;129;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
125;IB0IB00566*LFH*12;LFH;12;138;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;;9545.805;;1;;2;
126;IB0IB00566*LFH*14;LFH;14;138;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;;9545.805;;1;;2;
127;IB0IB00566*LFH*16;LFH;16;138;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;;9545.805;;1;;2;
128;IB0IB00537*0GM*8;0GM;8;;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;5;9545.805;;1;;2;
129;IB0IB00548*0GN*8;0GN;8;;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;5;8909.418;;1;;2;
130;IB0IB00566*LFH*10;LFH;10;138;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;;9545.805;;1;;2;
131;IB0IB00547*PNR*16;PNR;16;135;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100 Хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ИНДИЯ;;7636.644;;1;;2;
132;IB0IB00547*PNR*14;PNR;14;135;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100 Хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ИНДИЯ;;7636.644;;1;;2;
133;IB0IB00547*PNR*10;PNR;10;135;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100 Хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ИНДИЯ;;7636.644;;1;;2;
134;IB0IB00547*PNR*12;PNR;12;135;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100 Хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ИНДИЯ;;7636.644;;1;;2;
135;IB0IB00547*PNR*8;PNR;8;;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100 Хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ИНДИЯ;4;7636.644;;1;;2;
136;IB0IB00539*PZ2*8;PZ2;8;;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;5;8909.418;;1;;2;
137;IB0IB00539*PZ2*10;PZ2;10;136;1;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;8909.418;;1;;2;
138;IB0IB00566*LFH*8;LFH;8;;1;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;5;9545.805;;1;;2;
139;IG0IG00580*TPH*8;TPH;8;;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;5;8909.418;;1;;2;
140;IG0IG00580*TPH*10;TPH;10;139;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
141;IG0IG00582*BEH*8;BEH;8;;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;92% Хлопок, 8% Эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;4;8273.031;;1;;2;
142;IG0IG00582*BEH*10;BEH;10;141;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;92% Хлопок, 8% Эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8273.031;;1;;2;
143;IG0IG00580*XND*10;XND;10;179;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
144;IG0IG00580*XND*12;XND;12;179;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
145;IU0IU00163*TPH*8;TPH;8;;3;Calvin Klein Jeans;Одежда;Толстовка c капюшоном;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;9;8273.031;;1;;2;
146;IU0IU00163*TPH*10;TPH;10;145;3;Calvin Klein Jeans;Одежда;Толстовка c капюшоном;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8273.031;;1;;2;
147;IG0IG00580*TPH*12;TPH;12;139;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
148;IG0IG00580*TPH*14;TPH;14;139;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
149;IG0IG00580*TPH*16;TPH;16;139;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
150;IG0IG00582*BEH*12;BEH;12;141;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;92% Хлопок, 8% Эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8273.031;;1;;2;
151;IG0IG00582*BEH*14;BEH;14;141;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;92% Хлопок, 8% Эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8273.031;;1;;2;
152;IG0IG00582*BEH*16;BEH;16;141;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;92% Хлопок, 8% Эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8273.031;;1;;2;
153;IG0IG00576*BEH*12;BEH;12;173;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;10182.192;;1;;2;
154;IG0IG00576*BEH*14;BEH;14;173;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;10182.192;;1;;2;
155;IG0IG00576*BEH*16;BEH;16;173;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;10182.192;;1;;2;
156;IG0IG00581*YAF*10;YAF;10;183;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;;8273.031;;1;;2;
157;IG0IG00581*YAF*12;YAF;12;183;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;;8273.031;;1;;2;
158;IG0IG00581*YAF*14;YAF;14;183;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;;8273.031;;1;;2;
159;IG0IG00581*YAF*16;YAF;16;183;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;;8273.031;;1;;2;
160;IG0IG00575*BEH*8;BEH;8;;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;0;9545.805;;1;;2;
161;IG0IG00575*BEH*10;BEH;10;160;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;9545.805;;1;;2;
162;IG0IG00575*BEH*12;BEH;12;160;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;9545.805;;1;;2;
163;IG0IG00575*BEH*14;BEH;14;160;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;9545.805;;1;;2;
164;IG0IG00575*BEH*16;BEH;16;160;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;9545.805;;1;;2;
165;IG0IG00576*BEH*10;BEH;10;173;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;10182.192;;1;;2;
166;IG0IG00580*XND*16;XND;16;179;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
167;IG0IG00580*XND*14;XND;14;179;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8909.418;;1;;2;
168;IG0IG00579*YAF*8;YAF;8;;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;83% хлопок, 15% полиэстер, 2% эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;4;10182.192;;1;;2;
169;IG0IG00579*YAF*10;YAF;10;168;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;83% хлопок, 15% полиэстер, 2% эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;10182.192;;1;;2;
170;IG0IG00579*YAF*12;YAF;12;168;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;83% хлопок, 15% полиэстер, 2% эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;10182.192;;1;;2;
171;IG0IG00579*YAF*14;YAF;14;168;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;83% хлопок, 15% полиэстер, 2% эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;10182.192;;1;;2;
172;IG0IG00579*YAF*16;YAF;16;168;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;83% хлопок, 15% полиэстер, 2% эластан;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;10182.192;;1;;2;
173;IG0IG00576*BEH*8;BEH;8;;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;5;10182.192;;1;;2;
174;IG0IG00616*TPH*8;TPH;8;;2;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;5;8909.418;;1;;2;
175;IG0IG00616*TPH*10;TPH;10;174;2;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;8909.418;;1;;2;
176;IG0IG00616*TPH*12;TPH;12;174;2;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;8909.418;;1;;2;
177;IG0IG00616*TPH*14;TPH;14;174;2;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;8909.418;;1;;2;
178;IG0IG00616*TPH*16;TPH;16;174;2;Calvin Klein Jeans;Одежда;Свитер;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;КИТАЙ;;8909.418;;1;;2;
179;IG0IG00580*XND*8;XND;8;;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;5;8909.418;;1;;2;
180;IU0IU00163*TPH*12;TPH;12;145;3;Calvin Klein Jeans;Одежда;Толстовка c капюшоном;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8273.031;;1;;2;
181;IU0IU00163*TPH*14;TPH;14;145;3;Calvin Klein Jeans;Одежда;Толстовка c капюшоном;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8273.031;;1;;2;
182;IU0IU00163*TPH*16;TPH;16;145;3;Calvin Klein Jeans;Одежда;Толстовка c капюшоном;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ПОРТУГАЛИЯ;;8273.031;;1;;2;
183;IG0IG00581*YAF*8;YAF;8;;2;Calvin Klein Jeans;Одежда;Толстовка-свитшот;100% Органический хлопок;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;5;8273.031;;1;;2;
184;IB0IB00546*BEH*8;BEH;8;;1;Calvin Klein Jeans;Одежда;Толстовка на молнии;50% Хлопок, 50% Полиэстер;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;0;9545.805;;1;;2;
185;IB0IB00546*BEH*10;BEH;10;184;1;Calvin Klein Jeans;Одежда;Толстовка на молнии;50% Хлопок, 50% Полиэстер;ДЖУНИОР РЕПАБЛИК ООО;Calvin Klein Europe B.V.;ТУРЦИЯ;;9545.805;;1;;2;
